Date,Feedback,Department,Category,,
2019,"It has been difficult for me especially for the 2nd Term,as I didn't know that my 2nd payment was not recorded properly and they informed me very late after 1 and half month, that they cannot issue grade slip due to my payment delinquency. This is not so good in my part as I have paid all my bills properly, but the negligence is on the part of recording. Thanks God, it was verified and informed to me, even if my enrollment was delayed.",All Units,Program to be launch,,
2019,Based on my experience the enrollment procedure takes 48 hours or 2 days it is fast and convenient the advisers are well participate and willing to assist in times i got a inquired questions about the procedures for enrolling subjects.,All Units,Program to be launch,,
2019,"We experience very slow service in terms of enrolling my subjects, we called multiple times to follow up on my enrollment You should keep improve on the enrollment services",All Units,Program to be launch,,
2019,"For me i experienced not so difficult because i alreamy experience so far is good not so hard all is well,,and the staff is approachable thank you",All Units,Program to be launch,,
2020,It's been pretty fast lately so just keep on doing that.,All Units,Program to be launch,,
2020,it's okay.,All Units,Program to be launch,,
2020,Nothing to say,All Units,Program to be launch,,
2020,So far there’s no problem with my enrollment,All Units,Program to be launch,,
2020,"It was smooth. The advisor/s were nice and approachable. The lines were always open, especially in chat and email. Arvi and Reese are commendable, except for the fact that the rates offered to me the first time during the application were not rolled over to my next term which was actually the promise when I first started.",All Units,Program to be launch,,
2020,Overall the enrollment procedure was great.,All Units,Program to be launch,,
2020,It takes a long time to request for the grades slip and to enroll for the next semester.,All Units,Program to be launch,,
2020,"it is fine for me now,and im satisfied..",All Units,Program to be launch,,
2020,This is the best enrollment system.,All Units,Program to be launch,,
2020,it's systematic and organize,All Units,Program to be launch,,
2020,It was a great experience in enrollment process. It is not complicated it is also fast. Approachable and good buddy assigned every semester is I could say that I will love to keep going.,All Units,Program to be launch,,
2020,It was fine,All Units,Program to be launch,,
2020,"It was perfectly smooth and no problems emerged even delays. Just keep doing your present services although I may suggest that payment confirmation if done until 1:00 P.M. should be sent to email within the day (but still in my experience, within 24-48 hours of sending the payment confirmation, it is commendable).",All Units,Program to be launch,,
2020,"The enrollment was pretty fast, but I would suggest that the registration/enrollment team would be more proactive to answer any queries on time and be clear with their response. In addition, it would be great if the University sends an official letter to confirm the enrollment of the student than just an email format. This is just to improve the overall student experience.",All Units,Program to be launch,,
2020,The enrollment procedure is good and I like things how they are now.,All Units,Program to be launch,,
2020,Great,All Units,Program to be launch,,
2020,"So far my whole experience with AMAOED is awesome. I don't experience any inconveniences since day 1 and that's from admission process, to enrollment, queries are answered promptly and the easy installment payment plans. All thanks to the admin and staff of Amau oed for doing their great job.",All Units,Program to be launch,,
2020,The enrollment process is always easy. My online buddies are always there to assist me whenever I have questions about what I should do next.,All Units,Program to be launch,,
2020,very easy and without much hassle.,All Units,Program to be launch,,
2020,Really fantastic easy and very friendly support from your administration.keep it!!,All Units,Program to be launch,,
2020,"Enjoy,tense sometimes because you know its hard actually its not easy but I challenge on it.",All Units,Program to be launch,,
2020,"for the enrollment part, it's better to have the available discounts upfront. so we can think what shall we avail",All Units,Program to be launch,,
2020,Some email add who contacted me before did not respond for my queries for the process of enrollment that is why it takes me too long for my re enrollment this 2nd semester.,All Units,Program to be launch,,
2020,I did not encounter any hussle problem with the enrollment procedure.,All Units,Program to be launch,,
2020,"During the enrollment procedure and since this is an online education, students should be able enroll any subjects and the only reason the student will not be able to enroll the subject is if the pre-requisites are not completed. Other than that all subjects should be available for the student to enroll.",All Units,Program to be launch,,
2020,very easy,All Units,Program to be launch,,
2020,Good.,All Units,Program to be launch,,
2020,Enrollment process is very fast. No hassle and very convenient. Start - keep it up. Stop - nothing. Keep - keep it up.,All Units,Program to be launch,,
2020,"in the first time , i can’t log in..but i try my best.",All Units,Program to be launch,,
2020,"My experience was good, I was assisted very well by my first AMA student adviser Ms. Marga. Please continue the good things that you do. Start improving your support so that more student will be assisted with their inquiries.",All Units,Program to be launch,,
2020,"It was good, fast and the Admission Officers were helpful.",All Units,Program to be launch,,
2020,its was fine. i was able to finish my first term and i also passed so i guess it okay.,All Units,Program to be launch,,
2020,The procedure was slow. But I'm thankful because I'm already enrolled. I'm hoping that they will really work on how to make it faster.,All Units,Program to be launch,,
2020,"The enrollment procedure was made easy by the admission adviser, Mr. Christian Rosario.",All Units,Program to be launch,,
2020,It was fine no issues.,All Units,Program to be launch,,
2020,The enrollment procedure was very smooth. I have no other problems regarding the enrollment procedure.,All Units,Program to be launch,,
2020,It was alright,All Units,Program to be launch,,
2020,My experience is great so far.,All Units,Program to be launch,,
2020,There were times that it took long during enrollment procedure. But its okay. :),All Units,Program to be launch,,
2020,enrollment is easy as one two three.,All Units,Program to be launch,,
2020,"We are trying to take advantage of the Trimester and 50 days residency policy offered by AMAOED in order to graduate early. However, any delay in the issuance of grade slips and enrollment procedure will not be helpful in the achievement of our goal to graduate early.",All Units,Program to be launch,,
2020,"Very easy. START: Sending the receipt to the students once it's available. STOP: Delayed responses; prolong timeline of the student request KEEP: Reminding your students on their enrolment, when the payment is due and when it's nearly end of the enrolled subjects.",All Units,Program to be launch,,
2020,"The Enrollment procedure is just fine, very manageable. Nothing has to be changed.",All Units,Program to be launch,,
2020,KEEP doing as you do. The personnel are doing their best to assist my concern every time.They are also professional and has timely responses. Good job!,All Units,Program to be launch,,
2020,"For first time student of AMA and first time to this kind or enrolment, I think its a good enrolment system and procedure. Just keep on improving to cater future enrolment challenges.",All Units,Program to be launch,,
2020,"During my enrolment process, I didn't have much hard time getting answers from my questions. My admission adviser was helpful and answer my questions as quick as possible. She even let me send my requirements and payment confirmation through email instead of uploading it in the portal which I find more convenient. For my future enrolment and for the future students to enroll in the University, I hope advisers and supports will be as helpful as the one I was assigned to.",All Units,Program to be launch,,
2020,good,All Units,Program to be launch,,
2020,"START - N/A STOP - N/A KEEP having more OED Buddy like Jules, he's really helpful, from me raising several tickets before and e-mailing multiple email address before, now, I just have to send PM to Jules. He's like a one stop shop. Thank you so much Jules!",All Units,Program to be launch,,
2020,The enrollment was easy with the help of my buddy.,All Units,Program to be launch,,
2020,The enrollment was so easy and the once the payment was process it was all done in less than 48hrs and can start immediately through the journey.All my queries and request was promptly answered by the representatives makes me no worries at all.,All Units,Program to be launch,,
2020,"For me, it was smooth..our student buddy are very responsive.",All Units,Program to be launch,,
2020,"The enrollment procedure is fine until recently, the subjects would take quite some time to be loaded.",All Units,Program to be launch,,
2020,"Smooth, no hassle.",All Units,Program to be launch,,
2020,"The enrollment procedure went smoothly. As a first timer, it was a little bit confusing but there were people to assist you. I was just hoping that they can communicate through text message. Sometimes, I have to call since no one is responding to my inquiry.",All Units,Program to be launch,,
2020,AMAOED Staff is very Aqurate in times if I Need Help...,All Units,Program to be launch,,
2020,"based on my experience my proffessor he access me,very good procedure and keep doing your rules and regulation and hope they will no failed",All Units,Program to be launch,,
2020,I experience good. The website is good and easy to understand. The admission adviser (ma'am Judy Ann) answered my questions.,All Units,Program to be launch,,
2020,"My experience in the enrollment procedure is very comfortable, please START to update the students why enrolling, and KEEP on improving on the steps.",All Units,Program to be launch,,
2020,I think you just need to start responding immediately because everyone is waiting for an immediate response,All Units,Program to be launch,,
2020,It was a great experience. I didn't encounter any problem so far.,All Units,Program to be launch,,
2020,Smooth enrollment procedure. Enrollment team is also very quick :),All Units,Program to be launch,,
2020,"Your enrollment procedure is very fast, very easy to follow.",All Units,Program to be launch,,
2020,KEEP,All Units,Program to be launch,,
2020,"Enrollment procedure was so easy. They allowed me to pay using my debit/credit card which is very convenient. And they also gave me time to prepare the requirements/school credentials, etc. What to START: Please accept MASTERCARD. I've noticed that you are only allowing the VISA Card for tuition payment using a card. Also, I would like to commend on your AMAU Online Education Staffs in Panay Avenue for being so accommodating during my visit (when I submitted the requirements).",All Units,Program to be launch,,
2020,Everyhting was good. None.,All Units,Program to be launch,,
2020,all good!,All Units,Program to be launch,,
2020,For me honestly I don't have any problem with the enrollment procedure Adviser is very accommodating. I don't AMA need to improve there process as their procedure was fine and fast,All Units,Program to be launch,,
2020,Still its very convienient and accommodating.,All Units,Program to be launch,,
2020,"The enrollment procedure is very quick and easy but only when we request for grades will take a while , as we are also running after our available time for taking up courses, otherwise everything is great!",All Units,Program to be launch,,
2020,I am satisfied,All Units,Program to be launch,,
2020,"During my first few semesters, the service was good. Now that I am on my last term, I am not sure....I felt like I was being endorsed to various buddies. I suggest that there should be only one buddy for the entire time that you are a student of AMA and not different buddies every new semester.",All Units,Program to be launch,,
2020,Enrollment procedure was quiet okay and convenient. Very responsive staff.,All Units,Program to be launch,,
2020,so far its okay.,All Units,Program to be launch,,
2020,It is very friendly. On time... I like it that there is always a reminders...,All Units,Program to be launch,,
2020,It was quite difficult. It seems like the staff didn't know the complete requirements for enrollment because in the middle of the school year when we talked to the registrar that's only the time they get Jairah's moving up certificate and etc.,All Units,Program to be launch,,
2020,"when it comes to the enrollment procedure i encountered, it was good and smooth i didn't encounter any problem with your system.",All Units,Program to be launch,,
2020,"For me, I didn't have any problem because the requirements that are needed was fast and easy to provide. Though it will take a day or two for the portal to be activated. Start- Start by activating the portal within a day. Stop- No comment and suggestion. Keep- Keep doing the same process. Nothing to suggest.",All Units,Program to be launch,,
2020,"For me, I didn't have any problem because the requirements that are needed was fast and easy to provide. Though it will take a day or two for the portal to be activated. Start by activating the portal within a day. Stop - no comment and suggestion. Keep doing the same process.",All Units,Program to be launch,,
2020,"The current enrollment procedure, although acceptable, may still need more improvements. We would appreciate if all transactions pertaining to enrollment shall be done on the portal. The assessment of subjects, the promo and discount offer, and the email communications and the activation of subjects. Likewise the portal should also be periodically updated as the the documents submitted by the students. Also on the validation of payments, considering that payments can now be made online thru the banking system, the verification and validations of payment should be done instantaneously thru your portal should now be possible. Likewise, issuance of official receipts should be within the day or two, and not 4 weeks as stated on the manual. This will increase trust and confidence of clients on the legitimacy of cash payments. Your keeping our portal updated and fully link with the system will really be much appreciated.",All Units,Program to be launch,,
2020,It was really easy for me. I don’t think anything should change.,All Units,Program to be launch,,
2020,Enroollment is EASY. Keep it up.,All Units,Program to be launch,,
2020,My experience with the enrollment procedure was great.,All Units,Program to be launch,,
2020,it's fine. keep being nice to all costumers who want to inquire on amaoed and helping all of students.,All Units,Program to be launch,,
2020,We had no problem with your enrollment procedures at all because you have provided us step by step instructions. Thank You so much for that :),All Units,Program to be launch,,
2020,"My experience is very good, the Team behind the process was very attainable.",All Units,Program to be launch,,
2020,"It was very smooth and easy. Someone immediately accommodated me and responded quickly to my inquiries. Overall, it was a very pleasant experience and also very hassle free considering I have very limited time because of my work.",All Units,Program to be launch,,
2020,KEEP active.,All Units,Program to be launch,,
2020,So far so good,All Units,Program to be launch,,
2020,"1st year 1st and 2nd trimester was horrible for me because it seemed like my OED buddy didn't know what he was doing and was slow to respond which led to my parents getting mad. However, my new OED buddy responds quick so please keep that up. Maybe the students can be asked about their preferred activation date of subjects so they could plan their schedules better.",All Units,Program to be launch,,
2020,Mr. Jules is very supportive and quick in responding all my questions.,All Units,Program to be launch,,
2020,"How was your experience with our enrollment procedure? Very Smooth except time zone difference and weekend hit you have to wait longer period. What should we START, STOP, AND KEEP doing in our enrollment procedure? maybe improve speed especially in activating the course it will take like 2-4 days confirmation payment 2-4 days course activation.",All Units,Program to be launch,,
2020,"ENROLLMENT IS VERY FAST HOWEVER AFTER WE SENT THE MONEY, THEY WILL NOT REPLY AND HARD TO CONTACT",All Units,Program to be launch,,
2020,My experienced with the enrollment procedure was great it was smooth and safe and there are many options of paying my tuition so it was very convenient.,All Units,Program to be launch,,
2020,Hassle Free since si Ms. Kelly po naghahandle sa enrollment ko po,All Units,Program to be launch,,
2020,"To be honest the person who helped me throughout the process from inquiring to admission she was spotless, kind and very professional. The procedures of the enrollment is super easy and the staff is always reliable to answer all my questions and provide great service, would highly rate overall 10/10 for fast transaction.",All Units,Program to be launch,,
2020,It was very easy and convenience they answered my email or questions on time.,All Units,Program to be launch,,
2020,"my experience in enrollment was, honesty, at first it's very hard for me to know what to do, who to communicate, but you have a nice prof, nice admin, nice staff to assist us especially when we don't know where to start.",All Units,Program to be launch,,
2020,Enrollment is easy to follow everything a student needs are in the portal. Flexible payment options even if I am far away from banks still I can pay thru Remittance Centers. The adviser finds what are the possible payment option for me.,All Units,Program to be launch,,
2020,It was fast and convenient.,All Units,Program to be launch,,
2020,"Enrollment is great. Really convenient. I think what you can start is every end of the semester of the student, there should be an instruction / reminder as to what is the next process that we should take to move forward. Though I have been enrolled for 5 sems now, I still unintentionally forget the steps I take to complete my enrollment. Nothing to stop though, everything is good and just needs a little improvement What you should keep is the constant communication / the student in charge so whenever we have direct questions during the enrollment, we can just easily contact them.",All Units,Program to be launch,,
2020,the enrolment process is a little bit weak in accomodation but still theres a huge help to me.start in sprending help to us nothing to stop keepup the good work because amau is a big help to me,All Units,Program to be launch,,
2020,"You should keep doing your job, You're best at it.",All Units,Program to be launch,,
2020,Enrollment procedure is smooth.,All Units,Program to be launch,,
2020,it was smooth,All Units,Program to be launch,,
2020,its best for me,All Units,Program to be launch,,
2020,well excellent in terms of services.,All Units,Program to be launch,,
2020,The subjects that I am taking right now were already loaded in my portal and I paid full cash because I didn't want to think about the payment by installment. My admission adviser was polite unto me in relation to the follow up of my enrollment and payment.,All Units,Program to be launch,,
2020,I can say that I will rate the enrollment procedure 7 out of 10. START: Making sure that the records were always updated. STOP: Sending spam emails regarding promotions that is not related to my course. KEEP: Being always responsive.,All Units,Program to be launch,,
2020,I experience difficulty for I do not know who is in charge my admission or enrollment but still I made it through the help of posting student concerns. Start - Cellphone contact number of in charge must be given for us to call easily for follow-up. Stop - delaying Keep - on time responding to the students,All Units,Program to be launch,,
2020,its good. Just keep it up! Continue what you're doing and that is for the best of us.,All Units,Program to be launch,,
2020,Everything was fine and well.,All Units,Program to be launch,,
2020,all good but we should have a discount especially if we are paying cash.,All Units,Program to be launch,,
2020,"It was a smooth procedure, however requesting for gradeslip takes time. You should bring back the minimum residency of 50 days or even 60-70 so that we will not wait for 98 days to be able to request for gradeslip and enroll for the next term",All Units,Program to be launch,,
2020,It was good and very knowledgeable.,All Units,Program to be launch,,
2020,The enrollment was fast and systematic.,All Units,Program to be launch,,
2020,It is convenient to me the enrollment procedure since I am outside the Philippines.,All Units,Program to be launch,,
2020,it was fine.,All Units,Program to be launch,,
2020,"Enrollment process was really efficient. Just make sure that the subjects loaded are what were really enrolled. Though it was addressed, it's always better to get things right the first time.",All Units,Program to be launch,,
2020,"Its so good so interesting very manageble, i search online study",All Units,Program to be launch,,
2020,it was good,All Units,Program to be launch,,
2020,"It was fast, the fast response of the advisor made me decide to go with AMA",All Units,Program to be launch,,
2020,Its very convenient and your staffs are very accommodating and hospitable.,All Units,Program to be launch,,
2020,I don't have negative experience when it comes to enrollment. That's a good experience for me. The people behind are responsive.,All Units,Program to be launch,,
2020,The enrollment procedure is good and easy.,All Units,Program to be launch,,
2020,so far it good,All Units,Program to be launch,,
2020,It was smooth sailing. Thank you for accommodating me from being a traditional student now an online student.,All Units,Program to be launch,,
2020,"very smooth, my adviser admission unit is very attentive to my needs, and i don't even experience any with the process delay. START- Sending a soft copy of payment receipt as soon as possible you can, no need to request. once payment full done for the semester kindly update the portal that students are fully paid for the semester. (note i keep seeing amount to pay in my portal even i paid it already) KEEP- doing smooth enrollment procedure, the less complicated it is the better. i wanted to say to thank you to aleah for helping on the process..",All Units,Program to be launch,,
2020,Not easy to enroll but andiyan yung patient.,All Units,Program to be launch,,
2020,It's fast and reliable.,All Units,Program to be launch,,
2020,The enrollment procedure was okay. No further recommendations.,All Units,Program to be launch,,
2020,"Procedure wise, nothing to worry about.",All Units,Program to be launch,,
2020,Easy,All Units,Program to be launch,,
2020,It was good. I did not encounter problems.,All Units,Program to be launch,,
2020,It’s fine the adviser are very accommodating.,All Units,Program to be launch,,
2020,"I am very impressed with all the assistance that I am getting from all the personnel or what we call as OED Buddies. They're making the whole process easier and faster, not only with the enrollment, but with the whole experience.",All Units,Program to be launch,,
2020,The enrolment procedure was very smooth. The online buddy (Jules) who assisted me was very helpful. AMA can start studying the cost and benefits of possibly lowering the tuition fees AMA should keep the online buddies.,All Units,Program to be launch,,
2020,"It was good. In my own opinion, You guys should START inspiring students that they need to learn and to have an education that they can bring it until they get old. Actually you're enrollment procedure is not that hard because if you really want to learn nothing is hard, don't STOP what you were doing guys and I don't have any idea how to improve it because for me it seems you guys do good, and KEEP it up the good work of what you were doing guys and also the enrollment procedure that you've been doing for many years. Thank You and GodBless.",All Units,Program to be launch,,
2020,It was good.,All Units,Program to be launch,,
2020,START MAKING THINGS EASY STOP MAKING ERROR SPECIALLY ON UPLOADING SUBJECT KEEP ON IMPROVING AND EXPANDING,All Units,Program to be launch,,
2020,wwhen i started the enrollment procedure i enquire through email and also chat to ms. Rain the person who assist me everytime i had concern and also sir Jules.,All Units,Program to be launch,,
2020,The enrollment process is very fast. The admission officer named Kelly is very accommodating. She answers all my inquiries very fast and I feel so satisfied with her approach.,All Units,Program to be launch,,
2020,Please start explaining everything on detail i know sometimes i annoy some of people by asking several questions so please kindly tell me every detail i need to know. Please stop responding late and stop explaining almost everything vaguely. Keep how the activation of the subjects fast please.,All Units,Program to be launch,,
2020,It was a pleasant experience the stuff are very polite and easy to talk to. the procedures are easy to follow.,All Units,Program to be launch,,
2020,"The enrollment procedure is very easy, especially there is a buddy that can help us and accelerate the process. I can say that it is very convenient.",All Units,Program to be launch,,
2020,"With the help of my buddy, Reese, its procedure was great. The enrollment took me less than half of the day.",All Units,Program to be launch,,
2020,"The enrollment procedure was thorough, but very straight forward. Keep it up!",All Units,Program to be launch,,
2020,"Based on my experience, the enrollment procedure is very fast and easy.",All Units,Program to be launch,,
2020,Its a little confusing.,All Units,Program to be launch,,
2020,I have to admit that I'm a little bit impatient when it will take weeks to get some things requested but I understand that a lot of things are going on on the other side as well.,All Units,Program to be launch,,
2020,"The enrollment procedure went well. My admission adviser, Mr. Ray was very helpful to me and had been very patient in answering my questions.",All Units,Program to be launch,,
2020,The enrollment procedure is smooth and you don't need to change the process. :),All Units,Program to be launch,,
2020,"so far, its been good, i just having a hard time doing my research paper all alone",All Units,Program to be launch,,
2020,Slow very slow took a while before i got my subjects loaded,All Units,Program to be launch,,
2020,"The enrollment process is so easy, Ms. Judy, your admission adviser was very accommodating and assist me all through out the enrollment process.",All Units,Program to be launch,,
2020,great experience,All Units,Program to be launch,,
2020,My enrollment was smooth.,All Units,Program to be launch,,
2020,The entire procedure was smooth and easy to do. No complaints in that area.,All Units,Program to be launch,,
2020,"The enrollment procedure was okay, although it took three days before my subjects were activated. I suggest that after a student finishes his or her term, grade slips will be automatically sent or uploaded in the portal for download. I also hope that the subjects for next term will be automatically loaded onto the portal, and then the student will just communicate with the adviser if he or she wants any changes. Otherwise, he/she can proceed with the enrollment. That way, the process is more seamless and quicker for the students. This avoids waiting for days in between enrollment.",All Units,Program to be launch,,
2020,Good,All Units,Program to be launch,,
2020,"Enrollment procedure is good. Maybe make the portal more user friendly in a way that we can just pick our subjects there, pay through PayPal and submit our request for subject activation right away. No need to email.",All Units,Program to be launch,,
2020,its pretty direct and straightforward.,All Units,Program to be launch,,
2020,It was a big help to us OFW.,All Units,Program to be launch,,
2020,How was your experience with our enrollment procedure? * enrollment procedure so far is flawless. Everything is quick and admin people and supports are very responsive,All Units,Program to be launch,,
2020,Enrollment procedure looks okay as it is.,All Units,Program to be launch,,
2020,ok,All Units,Program to be launch,,
2020,So far it went smooth,All Units,Program to be launch,,
2020,"It is good actually, my OEd buddy ""Kelly"" is so responsive on my emails.",All Units,Program to be launch,,
2020,Very good,All Units,Program to be launch,,
2020,"Very nice, I'm so happy! because my admission adviser is very kind and understanding. KEEP",All Units,Program to be launch,,
2020,N/A,All Units,Program to be launch,,
2021,Good,All Units,Program to be launch,,
2021,It is excellent and fast process.But it always have mistake about my subjects. START : check first those subjects enrolled from student before processing in his/her dashbord.,All Units,Program to be launch,,
2021,"I personally experienced a long drawn enrollment process. It took more than a month to load my subjects for my next term enrollment. And its a quite disappointing that I eagerly took my subjects to finish ahead of time then caught a delay after. Inline with this issue, I hope there will be a better lead time for the enrollment process or at least an OEd advisor whom we can reach thru during the enrollment.",All Units,Program to be launch,,
2021,good,All Units,Program to be launch,,
2021,It's easy and simple. I just hope that grades are released faster so students can immediately proceed with enrollment.,All Units,Program to be launch,,
2021,Good,All Units,Program to be launch,,
2021,I never had difficulty with the enrollment procedure. Your student support/ customer service/ OEd buddies were very responsive to my concerns. A recommendation worthy compared to my previous schools.,All Units,Program to be launch,,
2021,everything was good,All Units,Program to be launch,,
2021,My experience with the enrollment procedure was good. My online buddy was attentive to my queries and updates me as fast as she could. START doing the updated charges and payment acknowledgement in the portal. STOP (nothing in mind). KEEP the online buddies and please take good care of them. They are doing a great job :),All Units,Program to be launch,,
2021,"i just had a problem with applying the tp discount before but it was sorted out, sometimes i also have to follow up the activation of my subjects.",All Units,Program to be launch,,
2021,"Very good, staff are friendly and accommodating. Thank you",All Units,Program to be launch,,
2021,Enrollment procedure is less hassle than the traditional school. Sir JM is very accomodating.,All Units,Program to be launch,,
2021,It was very easy and instructions are very clear,All Units,Program to be launch,,
2021,"Good, the assign person was helpful to assist and guide me. Start doing more promotion, sometimes student delay our enrollment because some financial problem, it's really helpful to have a promo.",All Units,Program to be launch,,
2021,"well, for now i should say is very nice.",All Units,Program to be launch,,
2021,The enrollment procedure is easy and hasslefree,All Units,Program to be launch,,
2021,The enrolIment was so easy the advisor just ask what my course should a take and I passed some important documents and pay the tuition fee and thats it! I Started my Study. Even When I stopped for a year the procedure still the same.and I like it Keep it the great Job.,All Units,Program to be launch,,
2021,it was okay and very convenient for me.,All Units,Program to be launch,,
2021,It's straightforward and hassle-free.,All Units,Program to be launch,,
2021,It was great experience during my enrollment procedure. Keep on assisting us.,All Units,Program to be launch,,
2021,Start giving the students a reviewer in final exam.,All Units,Program to be launch,,
2021,okay naman kaso matagal mag reply ung ibang mga contact person pero pag may nag aasist naman na sayo e mabilis na,All Units,Program to be launch,,
2021,No problems,All Units,Program to be launch,,
2021,Just fine.,All Units,Program to be launch,,
2021,My experience during my enrollment was very easy.I just sent an emal and someone from school answered me immediately.I just gave the information asked about me and they already processed everything smoothly.I am very pleased of how i was assisted and got in easily.I am now on my second trimester in my second year and i am still satisfied with all the services and feedback i get from AMA Online education.,All Units,Program to be launch,,
2021,Nicand very frendly,All Units,Program to be launch,,
2021,It's great. However there was a bit of a technical issue last time when i didn't receive any replies from AMA for 2 months.,All Units,Program to be launch,,
2021,"a bit of hassle and the first time really took so long even i have already sent all of my requirements. Maybe I'm already a senior high school graduate if it didn't took that long. I just really hope it wont happen next time because, TIME IS GOLD. I WANT TO MAKE SURE THAT I GRADUATE NEXT YEAR.",All Units,Program to be launch,,
2021,It was very straightforward and quick.,All Units,Program to be launch,,
2021,I am enjoying. Thank you,All Units,Program to be launch,,
2021,the enrollment procedure is quite longer. and i hope you can improve the response time to resolve the issues especially updating the portal immediately once payment was made. it is good to maintain the process that students can discuss with the mentor,All Units,Program to be launch,,
2021,"So far, its the best. Just send your receipt then your enrolled!",All Units,Program to be launch,,
2021,The enrollment procedure was responsived and give you guidelines.,All Units,Program to be launch,,
2021,I didn't experience major problems with your enrollment procedure.,All Units,Program to be launch,,
2021,I found AMA Online enrollment procedure as basic and simple to comply with. so far all procedure are working well.,All Units,Program to be launch,,
2021,I find the enrollment procedure convenient and fast.,All Units,Program to be launch,,
2021,So far so good.,All Units,Program to be launch,,
2021,"I have good experience regarding my enrollment procedure, they activate my activate with in 24 hrs after my payment . Keep response quickly in our inquiry. Thank you",All Units,Program to be launch,,
2021,"Maybe, It takes a time before someone answer my questions regarding on enrollment procedure.",All Units,Program to be launch,,
2021,It was confusing at first but later on it gets easier.,All Units,Program to be launch,,
2021,"The process is good however, update in credential submitted was not updated properly by registrar in students portal. reply from registrar is very late",All Units,Program to be launch,,
2021,START - update student's portal to provide more accurate status and billing. - fix broken links on student's portal - live student support STOP - staff/personnel use of facebook as a communication tool,All Units,Program to be launch,,
2021,Everything was so smooth.,All Units,Program to be launch,,
2021,"How was your experience with our enrollment procedure? Well in my 1st semester it was good and fast enrollment, but in my 2nd semester it was so frustrating because I paid 3 weeks ago and then my module is still not activated, so I'm frustrated in my enrollment. What should we START doing in our enrollment procedure? Well you should hire more employees because the numbers of people who want to study online is growing so START hiring. And also for fast enrollment procedure, and some instructions for enrollment of the next sem because based on my experience I didn't know anything so I need to talk to a lot of people. What should we STOP doing in our enrollment procedure? None What should we KEEP doing in our enrollment procedure? KEEP being a good and humble person.",All Units,Program to be launch,,
2021,My experience with the enrollment procedure was okay. I understand it is different due to the nature of it being online. It was all okay.,All Units,Program to be launch,,
2021,"In lieu of how I got here, I suggest you continue to accept students without the need of entrance exams. I believe it is only right that an educational institution would encourage the enrollment of students, no matter their caliber, for it truly relies in their own desire to learn and develop that drives them to study and to enroll, so why hinder them if they don't reach expected levels of prerequisite knowledge? Surely, this same desire would drive them to study harder if they truly craved academic achievements, that they would overcome their own shortcomings. On the other hand, I also find the paying of tuition fees to be very easy. It doesn't force us to go enroll on specified dates and times, but rather, allows us plenty of freedom to enroll and start our course at our own pace. The instructions on how to enroll and pay tuition are also pretty straightforward and easy to follow. Please continue to keep this process pressure-free and hassle-free.",All Units,Program to be launch,,
2021,The admission adviser was very responsible and easy to talk to.,All Units,Program to be launch,,
2021,"Enrollment procedure is very easy and very flexible in regards with the payment terms, but you should start reducing the subject price with the quality of the video lectures.",All Units,Program to be launch,,
2021,The enrollment procedure is good.,All Units,Program to be launch,,
2021,Enrollment process is smooth and don't really have much issues.,All Units,Program to be launch,,
2021,Keep being efficient with the enrollment process.,All Units,Program to be launch,,
2021,The enrollment procedure is very fast. I love it that I have feel so important eventhough I am just a student.,All Units,Program to be launch,,
2021,"So far, it was smooth.",All Units,Program to be launch,,
2021,The enrollment procedure was smooth and it could have been a lot faster if all concerns were addressed thru a phone call rather than an email.,All Units,Program to be launch,,
2021,"Everyone have been helpful and patience towards the enrollment. Yet, there are times that the processing are taking too long before it can actually come to complete.",All Units,Program to be launch,,
2021,Your enrollment procedure is fine.,All Units,Program to be launch,,
2021,Enrollment process is really easy.,All Units,Program to be launch,,
2021,Excellent,All Units,Program to be launch,,
2021,Excellent. Nothing to stop. Just keep the standards.,All Units,Program to be launch,,
2021,It was a great and smooth one.,All Units,Program to be launch,,
2021,"Theres nothing to be stop for this,because its a favor for us for having a installment paymen,so thankful for this",All Units,Program to be launch,,
2021,keep on assisting us very well. keep it up.,All Units,Program to be launch,,
2021,"I am currently availing AMA scholarship. Enrollment procedure is very good, less hassle. Accommodating staff. Ready to assist and answer inquiries.",All Units,Program to be launch,,
2021,i was amaze my experience in doing online study ama. convenient,All Units,Program to be launch,,
2021,So far its good but a bit slow. Need to wait for how many days to load new set of subjects. As ofw time is really important.,All Units,Program to be launch,,
2021,"My experience with the enrolment procedure was good and efficient. START allowing students to enrol for more courses, especially when access is given for only a few courses, and the student wants to maximise their learning time for the semester. STOP limiting the subjects I have per semester to 3 or 4. KEEP speeding up the enrolment procedure, especially when it comes to loading of courses for the new semester.",All Units,Program to be launch,,
2021,It was ok.,All Units,Program to be launch,,
2021,"Enrollment procedure is easy. Nothing wrong with it, Even the activation its always easy to wait",All Units,Program to be launch,,
2021,"In enrolling the first quarter of the course, I don't have difficulty. But now after the first quarter I'm confused. It feels like I'm starting again. Can't you just send us the grade slip after finishing the first quarter because in my case that i am working also? It will really help me a lot.",All Units,Program to be launch,,
2021,"It is fine,",All Units,Program to be launch,,
2021,It was easy and convenient. Allow bank transfers instead of over the counter enrollment especially for OFWs who has an existing Philippine bank account.,All Units,Program to be launch,,
2021,It was good all the buddy that was assigned to me helps me all throughout the enrollment. Keep it up.,All Units,Program to be launch,,
